t,V,G,X,S,P,r_V,r_G,r_X,r_S,r_P,q_G,q_X,q_S,q_P,q_M
0.0,0.5,0.0,1.52,20.348387863321786,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.055754639910664434,0.5004406531294254,0.18741406143927725,1.5997564811317548,20.32830358624312,0.00015023053029387072,0.007903381943596329,2.944251225635739,1.4669097746236852,-0.36939721944698306,0.0027630937348670686,-10.499790320656183,0.9169581695246015,-0.2309084062504635,0.0017271964624116073,6.864512326263681
0.23191844572965514,0.5018329371412809,0.4542230490270225,1.8801669594101487,20.257690619602812,0.0006784160050371217,0.00790338194368358,-2.4388043822499797e-12,1.7240344535013559,-0.4341463560821765,0.003247417720949686,-10.499790320656183,0.9169581695246015,-0.2309084062504635,0.0017271964624116073,6.864512326263681
0.35959135705039946,0.5028419878394308,0.30053691093087365,2.1137016716843076,20.19888190835774,0.001118305568417625,0.007903381943426185,-2.452065511475306,1.938176015788726,-0.48807148429756236,0.0036507780499080086,-10.499790320656183,0.9169581695246015,-0.2309084062504635,0.0017271964624116073,6.864512326263681
0.40769005523728585,0.5033554028540077,0.49137543324532784,2.209032811963472,20.174875620612642,0.001296110688307763,0.010674127107265122,3.4679249115401833,2.025616360842235,-0.5100907119873644,0.003778041035027798,-10.499755024497988,0.9169697932380596,-0.2309113333332412,0.001710269315402764,6.8650793158253665
0.5596639490893056,0.5049775847211064,0.7613809287287381,2.5393190808766257,20.091702932374915,0.001912138037505161,0.010674127107299642,-3.5246748912134926e-12,2.3284788925568995,-0.5863575547237623,0.0043429195060518625,-10.499755024497988,0.9169697932380596,-0.2309113333332412,0.001710269315402764,6.8650793158253665
0.6698054698326401,0.506153252710796,0.6078009460386955,2.8091945509535634,20.02374289150013,0.0024154912982161988,0.010674127107197782,-2.8336263229321323,2.5759465465533733,-0.6486748593531632,0.0048044792414952756,-10.499755024497988,0.9169697932380596,-0.2309113333332412,0.001710269315402764,6.8650793158253665
0.7167996810999251,0.5068171363531465,0.849365520394511,2.93292568170806,19.992584918153504,0.0026441245450711743,0.014126830360705682,4.491542041960998,2.6895421731897167,-0.6772805100533443,0.004969798270328823,-10.499746354701292,0.9170168170178109,-0.2309231748616671,0.001694484896541068,6.86502486805555
0.8652838094446067,0.5089147376618489,1.1908383150329347,3.360701924127024,19.884862304787447,0.003434579385621165,0.014126830360746728,-5.4824278930504955e-12,3.0818201814085944,-0.7760639580831258,0.005694658652205733,-10.499746354701292,0.9170168170178109,-0.2309231748616671,0.001694484896541068,6.86502486805555
0.9728961584317045,0.5104349634536,0.9969598193703618,3.709277565948778,19.7970839866638,0.004078685523430274,0.014126830360625658,-3.659955824560678,3.4014699069619208,-0.8565581519720483,0.006285314812578143,-10.499746354701292,0.9170168170178109,-0.2309231748616671,0.001694484896541068,6.86502486805555
1.0196540420696514,0.5113063741455114,1.3125853759823327,3.8718229479687696,19.756151808563448,0.004376257276462174,0.018636534834344905,5.897885345637952,3.5507374581140314,-0.8941467067039819,0.0065003333643566885,-10.49974110374859,0.9170712364254199,-0.2309368787570899,0.0016788818734013442,6.864839588161469
1.1673914635093812,0.5140596762170869,1.7586664835127146,4.4335401643619585,19.614700179131045,0.005404592715543763,0.018636534834388686,-8.980554760674967e-12,4.0658721602731775,-1.0238679274019455,0.007443390216933929,-10.49974110374859,0.9170712364254199,-0.2309368787570899,0.0016788818734013442,6.864839588161469
1.274462644326234,0.5160551177738976,1.5054918225272034,4.890992005216383,19.49950465656686,0.006242049581494492,0.018636534834259554,-4.8031258964131895,4.48538808557063,-1.1295104277105512,0.008211397820506734,-10.49974110374859,0.9170712364254199,-0.2309368787570899,0.0016788818734013442,6.864839588161469
1.3211249955333393,0.5172013922868727,1.9199159820478626,5.104887794892541,19.44564141881046,0.006629976220492285,0.024565134423810406,7.759728511919032,4.681839860462498,-1.1789809136649994,0.008491099353308697,-10.499735195350961,0.917128847601058,-0.2309513864035513,0.001663327323631188,6.864596868325393
1.4685605702277016,0.5208231518320111,2.5055881031020104,5.843928196156162,19.259536264963725,0.00797031797934459,0.024565134423854162,-1.501844615509341e-11,5.359635132004025,-1.3496633189450697,0.009720365445995074,-10.499735195350961,0.917128847601058,-0.2309513864035513,0.001663327323631188,6.864596868325393
1.5754129907119503,0.5234480034888079,2.1732388641526628,6.4456498147092,19.10801072697927,0.009061615033103827,0.024565134423725096,-6.317917656139445,5.911491386604217,-1.4886317609788824,0.010721225455362275,-10.499735195350961,0.917128847601058,-0.2309513864035513,0.001663327323631188,6.864596868325393
1.6220252301420433,0.5249567402927785,2.718201109985857,6.7272443367776935,19.03709959443169,0.009567519407054253,0.03236761077238977,10.214778988484102,6.170155476787414,-1.5537685521709994,0.011085118491407135,-10.49972754994385,0.9171891443061342,-0.23096657032012097,0.0016477948378969993,6.864305808650847
1.7693024703665035,0.5297237327182625,3.488323150052466,7.700105674362017,18.792113652400197,0.011315333257677725,0.032367610772433275,-2.5339324537485416e-11,7.0624533345349,-1.778466998709896,0.012688194381465531,-10.49972754994385,0.9171891443061342,-0.23096657032012097,0.0016477948378969993,6.864305808650847
1.876040139567758,0.5331785860316389,3.051338664714924,8.4921098338323,18.59267116496157,0.012738224461324915,0.03236761077230495,-8.31582789288514,7.788870951846349,-1.961393483102017,0.013993254747041637,-10.49972754994385,0.9171891443061342,-0.23096657032012097,0.0016477948378969993,6.864305808650847
1.922622371077063,0.5351648539554597,3.768406908327924,8.862890920349125,18.49930107175435,0.013398039550996806,0.04263975167238641,13.4492962936321,8.129502885302719,-2.0471714165891126,0.01446667284365348,-10.499717139322483,0.9172518265611794,-0.23098235496601058,0.0016322747254447897,6.863971345373941
2.069804797496982,0.5414406497887102,4.781721518655901,10.14381078849547,18.176739830555814,0.01567747150801206,0.042639751672429706,-4.286969663094842e-11,9.304428974038458,-2.3430413042563067,0.016557485969746343,-10.499717139322483,0.9172518265611794,-0.23098235496601058,0.0016322747254447897,6.863971345373941
2.1764737513659194,0.5459890006338036,4.206769543404349,11.186534975711176,17.914161025729587,0.017533027732662947,0.042639751672302,-10.948309020137248,10.260869639361587,-2.5838921925994094,0.018259498306156238,-10.499717139322483,0.9172518265611794,-0.23098235496601058,0.0016322747254447897,6.863971345373941
2.2230365753849606,0.5486042283062179,5.1505992051221385,11.674786746980446,17.79120946468751,0.01839356731667825,0.05616520103285931,17.709722951133426,10.709473332176142,-2.696859574531705,0.018875355438721955,-10.49970246477045,0.9173163985154624,-0.23099861547614312,0.0016167623313213765,6.863600868789466
2.3701576813954635,0.556867280200023,6.484341217421898,13.361474823202329,17.366467673329673,0.02136634067027417,0.05616520103290245,-7.245321169959908e-11,12.256699963674972,-3.0864821848790793,0.021602329185044032,-10.49970246477045,0.9173163985154624,-0.23099861547614312,0.0016167623313213765,6.863600868789466
2.4767821939266508,0.5628558846831452,5.727599717143499,14.734456691699725,17.02072337920169,0.023786209507364712,0.0561652010327752,-14.415901108819233,13.516158746512032,-3.403639095575825,0.023822114551625397,-10.49970246477045,0.9173163985154624,-0.23099861547614312,0.0016167623313213765,6.863600868789466
2.5233318421481163,0.5662994469140413,6.970131383384994,15.37742343635898,16.85881149355961,0.024908483221827305,0.07397562778642156,23.321010156093195,14.106972159513479,-3.5524177292523573,0.024623177134405108,-10.499680997917084,0.9173820450413314,-0.2310151465851481,0.0016012550630680239,6.863205446779277
2.6704113175669875,0.5771796978817004,8.725960530417797,17.598539502727238,16.299490045719875,0.0287853558575596,0.07397562778646459,-1.2194871122886135e-10,16.144584158752544,-4.065529182907047,0.028179750481336727,-10.499680997917084,0.9173820450413314,-0.2310151465851481,0.0016012550630680239,6.863205446779277
2.777005658753904,0.5850651039710091,7.729750461319443,19.406507024312592,15.844207664428652,0.03194109360433071,0.07397562778633766,-18.983082231362502,17.803181101072823,-4.483197064927274,0.031074767629145236,-10.499680997917084,0.9173820450413314,-0.2310151465851481,0.0016012550630680239,6.863205446779277
2.8235460693724352,0.5895995456851891,9.365709853389934,20.253237818393313,15.630983915859494,0.03340461541032507,0.09742955974940139,30.711279208102567,18.58128333357313,-4.67913876914272,0.03211659896173605,-10.499647986495042,0.9174475459276077,-0.2310316410195554,0.0015857513376243435,6.86279924944939
2.9705963574215715,0.603926530516722,11.677483199757585,23.178219612812335,14.89441500037593,0.03846026552745106,0.09742955974944434,-2.0379275021171695e-10,21.264800702745788,-5.35490211305967,0.036754892754760675,-10.499647986495042,0.9174475459276077,-0.2310316410195554,0.0015857513376243435,6.86279924944939
3.0771695453616528,0.6143099392969247,10.365858184903294,25.559092094549328,14.294863692014369,0.0425754563515282,0.09742955974931766,-24.9983229591746,23.449126318281966,-5.904958989573667,0.040530364477395435,-10.499647986495042,0.9174475459276077,-0.2310316410195554,0.0015857513376243435,6.86279924944939
3.1237033350736145,0.6202810096431113,12.519986978679025,26.674184827610507,14.014061039967856,0.044483852403928555,0.128316023307791,40.4444039565045,24.47385988730837,-6.163007396976689,0.041885142115238666,-10.499593232276935,0.9175110709278538,-0.23104763788685156,0.0015702501270774638,6.862397852231156
3.2707327035346916,0.6391471545116827,15.563976950837414,30.526182049037217,13.04405109964383,0.05107625146929316,0.1283160233078339,-3.3687230280516126e-10,28.008109983150703,-7.053002256134045,0.04793374124168391,-10.499593232276935,0.9175110709278538,-0.23104763788685156,0.0015702501270774638,6.862397852231156
3.3772907302179034,0.652820296249155,13.836925712226106,33.66159865157401,12.254490490773193,0.05644227753101831,0.1283160233077074,-32.92059894070044,30.884889427949204,-7.777432855941387,0.052857129560265406,-10.499593232276935,0.9175110709278538,-0.23104763788685156,0.0015702501270774638,6.862397852231156
3.4238197008818805,0.6606833123403552,16.673489807327773,35.13012756589425,11.884685539555848,0.0589305870184686,0.16899071615263955,53.262817077545826,32.23432675885991,-8.117248164706373,0.054618591648751845,-10.499490053837391,0.917569305673527,-0.2310623025629703,0.0015547507348587467,6.862016020515737
3.570833842954002,0.6855272334599936,20.681820131730433,40.20302318320353,10.60722896515934,0.06752621913051182,0.16899071615268238,-5.479770136071864e-10,36.88906006818864,-9.289403106703451,0.06250567983762319,-10.499490053837391,0.917569305673527,-0.2310623025629703,0.0015547507348587467,6.862016020515737
3.677380834467998,0.7035327378777528,18.407643600301494,44.33219728229674,9.5674203434885,0.07452278759152699,0.168990716152556,-43.35422238453953,40.6778634792987,-10.243499581723304,0.06892551630255538,-10.499490053837391,0.917569305673527,-0.2310623025629703,0.0015547507348587467,6.862016020515737
