t,V,G,X,S,P,r_V,r_G,r_X,r_S,r_P,q_G,q_X,q_S,q_P,q_M
0.0,0.5,0.0,1.52,12.974379834066864,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2015736070451248,0.5027769209211868,3.3062977545663252,1.837112449647059,12.894524576997163,0.0005862909332497258,0.013776121742929252,15.120985854458805,1.6851103229330038,-0.42434448151877285,0.0031155033646920348,-10.499911972421554,0.9172603033944579,-0.23098448959958698,0.0016958697140675362,6.861200341517786
0.8384708020880571,0.5115508574771301,8.737214786337557,3.277218413790822,12.531877093108369,0.0032488198583552584,0.013776121743062527,-1.0276240119735387e-11,3.006062356523677,-0.756986622615841,0.00555773545433117,-10.499911972421554,0.9172603033944579,-0.23098448959958698,0.0016958697140675362,6.861200341517786
1.3000555114164773,0.5179097229986445,4.769069628203564,5.011427464909906,12.095168569857845,0.006455099032074041,0.013776121742669433,-18.209042378536488,4.596783476902583,-1.157562015147567,0.008498728061986715,-10.499911972421554,0.9172603033944579,-0.23098448959958698,0.0016958697140675362,6.861200341517786
1.501626442172063,0.5270666781142379,15.673226247131433,6.057232411131992,11.83181396830111,0.008311622700956756,0.04542765419863513,49.870633069369774,5.557410463162642,-1.399467102828799,0.009865572064684839,-10.499883830812083,0.9174834455665303,-0.2310406812617683,0.0016287260245379958,6.860646395879101
2.1385151811411793,0.5559989183577138,33.5853485832422,10.806869061694153,10.635760466960656,0.01674322640699711,0.045427654198768444,-1.0062489289158136e-10,9.915123462509486,-2.496826390320544,0.01760142888455459,-10.499883830812083,0.9174834455665303,-0.2310406812617683,0.0016287260245379958,6.860646395879101
2.6000937620168365,0.5769674110927211,20.496720640830723,16.527179693052613,9.195271843776935,0.026897980521366854,0.04542765419837523,-60.06259710552288,15.163413770279103,-3.8184508556185386,0.02691824767829042,-10.499883830812083,0.9174834455665303,-0.2310406812617683,0.0016287260245379958,6.860646395879101
2.8016615681818373,0.6027565201362984,49.420033958855655,19.61974245401476,8.416502689310004,0.0326730515492061,0.12794175284962175,131.27685931325374,16.406640288549227,-4.131520157470145,0.03063786261369277,-9.597514800485422,0.8362311751544917,-0.21057973452779544,0.0015615833227935303,6.8602729384573475
3.4385404346135298,0.684239577450946,95.96509373479674,33.29795624614844,4.972054892168491,0.058215833471266916,0.1279417528497551,-9.531544082919892e-10,27.84478908195953,-7.01187478663208,0.05199753315709286,-9.597514800485422,0.8362311751544917,-0.21057973452779544,0.0015615833227935303,6.8602729384573475
3.900111860468954,0.7432940053457221,62.92610670553969,49.02903831870849,1.0106538046490638,0.08759215445029024,0.12794175284936182,-150.97929301999798,40.999610329948155,-10.32452187330673,0.07656292857109986,-9.597514800485422,0.8362311751544917,-0.21057973452779544,0.0015615833227935303,6.8602729384573475
4.101706955435431,0.7473701045730784,63.35216055506833,49.605217878294646,0.8655600170644223,0.10366012475331163,0.02021910435421034,1.8303268014202008,2.8748032351143804,-0.7239342024609845,0.08016989190325793,-0.9812213246903619,0.057953645968684714,-0.01459391236297144,0.00161615844728184,6.860172888577367
4.738672044271788,0.7602489142444417,63.93872650023672,51.47057359137409,0.39582532915263746,0.15567946439106126,0.020219104354339927,-2.196650806020822e-9,2.9829073996986706,-0.7511570402590995,0.08318460229612142,-0.9812213246903619,0.057953645968684714,-0.01459391236297144,0.00161615844728184,6.860172888577367
5.200305958930593,0.769582765504037,63.62403228431486,52.866175500405966,0.044384248724146494,0.19459873817692452,0.02021910435394792,-1.3693943559699024,3.0637876186346733,-0.7715243322097675,0.08544011611043523,-0.9812213246903619,0.057953645968684714,-0.01459391236297144,0.00161615844728184,6.860172888577367
5.4421222094440145,0.7713618325538347,63.626476305255885,52.87412329332189,0.04238144706777939,0.2144824750194796,0.007357054279821391,0.008726336947481471,0.03286932810284454,-0.008282896330167606,0.08223227271492069,-0.3473910102499585,0.000621652446413963,-0.000156653119009402,0.0015552460749175827,6.860140057725202
6.206171104165234,0.7769829582085589,63.629810230063065,52.89924292720821,0.0360514325735518,0.2773266123868004,0.00735705428196446,1.959800390389198e-9,0.032884943784216525,-0.008286831399045545,0.08227133992626798,-0.3473910102499585,0.000621652446413963,-0.000156653119009402,0.0015552460749175827,6.860140057725202
6.759907703615672,0.7810568401975722,63.62805859259117,52.91745571141873,0.03146190756081056,0.3228912379689585,0.007357054275642083,-0.006326955541611232,0.032896265805748,-0.008289684488410316,0.08229966528934107,-0.3473910102499585,0.000621652446413963,-0.000156653119009402,0.0015552460749175827,6.860140057725202
7.013684003270918,0.7828916387427252,63.629300817423506,52.921375739403004,0.030471935746392512,0.3426634065363858,0.007229936010191259,0.004226229141446331,0.015447254862746932,-0.003901081062372595,0.07791417130815362,-0.3411660082645967,0.00029189065178028415,-7.371465701017523e-5,0.001472262771352357,6.860133361838316
7.815522179350282,0.788688853173136,63.63099525329738,52.93376333598822,0.02734354699076458,0.40514501350814996,0.007229936012439487,2.2707488523154583e-9,0.015450870685671162,-0.0039019942096332103,0.07793240910472526,-0.3411660082645967,0.00029189065178028415,-7.371465701017523e-5,0.001472262771352357,6.860133361838316
8.396646172852993,0.7928903545990927,63.630105124676184,52.942742995313395,0.025075805619890004,0.4504373784042754,0.007229936005807273,-0.0030635522496621336,0.01545349176378086,-0.0039026561420131725,0.07794562952484707,-0.3411660082645967,0.00029189065178028415,-7.371465701017523e-5,0.001472262771352357,6.860133361838316
